"","ZipCode","BreedName","city","state","latitude","longitude","borough"
"149268","10314","Morkie","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149280","10314","Unknown","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149292","10314","Unknown","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149304","10314","American Pit Bull Mix / Pit Bull Mix","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149316","10314","American Pit Bull Mix / Pit Bull Mix","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149328","10314","American Pit Bull Mix / Pit Bull Mix","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149340","10314","Shih Tzu","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149352","10314","Chihuahua","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149364","10314","German Shepherd Dog","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149376","10314","Chihuahua","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149388","10314","Shih Tzu","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149400","10314","Chihuahua","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149412","10314","Bull Dog, English","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149424","10314","Labrador Retriever","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149436","10314","Unknown","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149448","10314","Dachshund Smooth Coat","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149460","10314","Dachshund Smooth Coat","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149472","10314","Jack Russell Terrier","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149484","10314","Rhodesian Ridgeback","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149496","10314","Morkie","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149508","10314","Unknown","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149520","10314","Shih Tzu","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149532","10314","Havanese","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149544","10314","Pomeranian","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149556","10314","Poodle, Miniature","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149568","10314","Unknown","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149580","10314","Labrador Retriever Crossbreed","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149592","10314","Pomeranian","Staten Island","NY",40.606337,-74.14513,"Staten Island"
"149607","10451","Havanese","Bronx","NY",40.819729,-73.9223,"Bronx"
"149632","10451","Chihuahua","Bronx","NY",40.819729,-73.9223,"Bronx"
"149657","10451","Boxer Crossbreed","Bronx","NY",40.819729,-73.9223,"Bronx"
"149682","10451","Chihuahua Crossbreed","Bronx","NY",40.819729,-73.9223,"Bronx"
"149707","10451","Shih Tzu","Bronx","NY",40.819729,-73.9223,"Bronx"
"149732","10451","Cocker Spaniel","Bronx","NY",40.819729,-73.9223,"Bronx"
"149757","10451","Yorkshire Terrier Crossbreed","Bronx","NY",40.819729,-73.9223,"Bronx"
"149782","10451","Chihuahua Crossbreed","Bronx","NY",40.819729,-73.9223,"Bronx"
"149807","10451","Shih Tzu","Bronx","NY",40.819729,-73.9223,"Bronx"
"149832","10451","Yorkshire Terrier","Bronx","NY",40.819729,-73.9223,"Bronx"
"149857","10451","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.819729,-73.9223,"Bronx"
"149882","10451","Shih Tzu Crossbreed","Bronx","NY",40.819729,-73.9223,"Bronx"
"149907","10451","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.819729,-73.9223,"Bronx"
"149932","10451","Shih Tzu Crossbreed","Bronx","NY",40.819729,-73.9223,"Bronx"
"149957","10451","Shih Tzu","Bronx","NY",40.819729,-73.9223,"Bronx"
"149982","10451","Chihuahua","Bronx","NY",40.819729,-73.9223,"Bronx"
"150007","10451","Poodle, Toy","Bronx","NY",40.819729,-73.9223,"Bronx"
"150032","10451","Siberian Husky","Bronx","NY",40.819729,-73.9223,"Bronx"
"150057","10451","Labrador Retriever Crossbreed","Bronx","NY",40.819729,-73.9223,"Bronx"
"150082","10451","Shih Tzu","Bronx","NY",40.819729,-73.9223,"Bronx"
"150107","10451","Chinese Shar-Pei","Bronx","NY",40.819729,-73.9223,"Bronx"
"150132","10451","Shiba Inu Crossbreed","Bronx","NY",40.819729,-73.9223,"Bronx"
"150157","10451","Maltese","Bronx","NY",40.819729,-73.9223,"Bronx"
"150182","10451","Shih Tzu Crossbreed","Bronx","NY",40.819729,-73.9223,"Bronx"
"150207","10451","Shih Tzu","Bronx","NY",40.819729,-73.9223,"Bronx"
"150232","10451","Yorkshire Terrier","Bronx","NY",40.819729,-73.9223,"Bronx"
"150257","10451","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.819729,-73.9223,"Bronx"
"150282","10451","Shih Tzu","Bronx","NY",40.819729,-73.9223,"Bronx"
"150307","10451","Yorkshire Terrier","Bronx","NY",40.819729,-73.9223,"Bronx"
"150332","10451","Miniature Pinscher","Bronx","NY",40.819729,-73.9223,"Bronx"
"150357","10451","Shih Tzu","Bronx","NY",40.819729,-73.9223,"Bronx"
"150382","10451","Chihuahua","Bronx","NY",40.819729,-73.9223,"Bronx"
"150407","10451","Yorkshire Terrier Crossbreed","Bronx","NY",40.819729,-73.9223,"Bronx"
"150432","10451","Pomeranian","Bronx","NY",40.819729,-73.9223,"Bronx"
"150457","10451","Unknown","Bronx","NY",40.819729,-73.9223,"Bronx"
"150482","10451","Bull Dog, English","Bronx","NY",40.819729,-73.9223,"Bronx"
"150507","10451","Chihuahua Crossbreed","Bronx","NY",40.819729,-73.9223,"Bronx"
"150532","10451","Shih Tzu","Bronx","NY",40.819729,-73.9223,"Bronx"
"150557","10451","Pomeranian","Bronx","NY",40.819729,-73.9223,"Bronx"
"150582","10451","Shih Tzu","Bronx","NY",40.819729,-73.9223,"Bronx"
"150607","10451","Silky Terrier","Bronx","NY",40.819729,-73.9223,"Bronx"
"150632","10451","Chihuahua Crossbreed","Bronx","NY",40.819729,-73.9223,"Bronx"
"150657","10451","Poodle, Miniature","Bronx","NY",40.819729,-73.9223,"Bronx"
"150682","10451","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.819729,-73.9223,"Bronx"
"150707","10451","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.819729,-73.9223,"Bronx"
"150732","10451","Jack Russell Terrier Crossbreed","Bronx","NY",40.819729,-73.9223,"Bronx"
"150758","10452","Maltese Crossbreed","Bronx","NY",40.838745,-73.92234,"Bronx"
"150783","10452","Shih Tzu","Bronx","NY",40.838745,-73.92234,"Bronx"
"150808","10452","Chihuahua","Bronx","NY",40.838745,-73.92234,"Bronx"
"150833","10452","Yorkshire Terrier Crossbreed","Bronx","NY",40.838745,-73.92234,"Bronx"
"150858","10452","Maltese","Bronx","NY",40.838745,-73.92234,"Bronx"
"150883","10452","Yorkshire Terrier","Bronx","NY",40.838745,-73.92234,"Bronx"
"150908","10452","Miniature Pinscher","Bronx","NY",40.838745,-73.92234,"Bronx"
"150933","10452","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.838745,-73.92234,"Bronx"
"150958","10452","Unknown","Bronx","NY",40.838745,-73.92234,"Bronx"
"150983","10452","Shih Tzu","Bronx","NY",40.838745,-73.92234,"Bronx"
"151008","10452","Yorkshire Terrier","Bronx","NY",40.838745,-73.92234,"Bronx"
"151033","10452","Italian Greyhound","Bronx","NY",40.838745,-73.92234,"Bronx"
"151058","10452","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.838745,-73.92234,"Bronx"
"151083","10452","Pug Crossbreed","Bronx","NY",40.838745,-73.92234,"Bronx"
"151108","10452","Maltese","Bronx","NY",40.838745,-73.92234,"Bronx"
"151133","10452","Chihuahua","Bronx","NY",40.838745,-73.92234,"Bronx"
"151158","10452","Pomeranian","Bronx","NY",40.838745,-73.92234,"Bronx"
"151183","10452","Yorkshire Terrier","Bronx","NY",40.838745,-73.92234,"Bronx"
"151208","10452","Shih Tzu","Bronx","NY",40.838745,-73.92234,"Bronx"
"151233","10452","Chihuahua","Bronx","NY",40.838745,-73.92234,"Bronx"
"151258","10452","Maltese Crossbreed","Bronx","NY",40.838745,-73.92234,"Bronx"
"151283","10452","Siberian Husky","Bronx","NY",40.838745,-73.92234,"Bronx"
"151308","10452","Unknown","Bronx","NY",40.838745,-73.92234,"Bronx"
"151333","10452","Unknown","Bronx","NY",40.838745,-73.92234,"Bronx"
"151358","10452","Jack Russell Terrier","Bronx","NY",40.838745,-73.92234,"Bronx"
"151383","10452","Morkie","Bronx","NY",40.838745,-73.92234,"Bronx"
"151408","10452","Shih Tzu","Bronx","NY",40.838745,-73.92234,"Bronx"
"151433","10452","Chihuahua","Bronx","NY",40.838745,-73.92234,"Bronx"
"151458","10452","German Shepherd Dog","Bronx","NY",40.838745,-73.92234,"Bronx"
"151483","10452","Chihuahua","Bronx","NY",40.838745,-73.92234,"Bronx"
"151508","10452","Chihuahua","Bronx","NY",40.838745,-73.92234,"Bronx"
"151533","10452","Bichon Frise Crossbreed","Bronx","NY",40.838745,-73.92234,"Bronx"
"151558","10452","Unknown","Bronx","NY",40.838745,-73.92234,"Bronx"
"151583","10452","Chow Chow","Bronx","NY",40.838745,-73.92234,"Bronx"
"151608","10452","Yorkshire Terrier Crossbreed","Bronx","NY",40.838745,-73.92234,"Bronx"
"151633","10452","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.838745,-73.92234,"Bronx"
"151658","10452","Poodle, Standard","Bronx","NY",40.838745,-73.92234,"Bronx"
"151683","10452","Yorkshire Terrier","Bronx","NY",40.838745,-73.92234,"Bronx"
"151708","10452","Labrador Retriever Crossbreed","Bronx","NY",40.838745,-73.92234,"Bronx"
"151733","10452","Labrador Retriever Crossbreed","Bronx","NY",40.838745,-73.92234,"Bronx"
"151758","10452","Shih Tzu","Bronx","NY",40.838745,-73.92234,"Bronx"
"151783","10452","Maltese Crossbreed","Bronx","NY",40.838745,-73.92234,"Bronx"
"151808","10452","Yorkshire Terrier","Bronx","NY",40.838745,-73.92234,"Bronx"
"151833","10452","Yorkshire Terrier","Bronx","NY",40.838745,-73.92234,"Bronx"
"151851","10453","Yorkshire Terrier","Bronx","NY",40.853017,-73.91214,"Bronx"
"151876","10453","Miniature Pinscher","Bronx","NY",40.853017,-73.91214,"Bronx"
"151901","10453","Yorkshire Terrier","Bronx","NY",40.853017,-73.91214,"Bronx"
"151926","10453","Bichon Frise","Bronx","NY",40.853017,-73.91214,"Bronx"
"151951","10453","Morkie","Bronx","NY",40.853017,-73.91214,"Bronx"
"151976","10453","Pekingese","Bronx","NY",40.853017,-73.91214,"Bronx"
"152001","10453","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.853017,-73.91214,"Bronx"
"152026","10453","Shih Tzu","Bronx","NY",40.853017,-73.91214,"Bronx"
"152051","10453","Shih Tzu","Bronx","NY",40.853017,-73.91214,"Bronx"
"152076","10453","Chihuahua","Bronx","NY",40.853017,-73.91214,"Bronx"
"152101","10453","Havanese","Bronx","NY",40.853017,-73.91214,"Bronx"
"152126","10453","Rottweiler","Bronx","NY",40.853017,-73.91214,"Bronx"
"152151","10453","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.853017,-73.91214,"Bronx"
"152176","10453","Unknown","Bronx","NY",40.853017,-73.91214,"Bronx"
"152201","10453","Chihuahua","Bronx","NY",40.853017,-73.91214,"Bronx"
"152226","10453","American Bully","Bronx","NY",40.853017,-73.91214,"Bronx"
"152251","10453","Havanese","Bronx","NY",40.853017,-73.91214,"Bronx"
"152276","10453","Bichon Frise","Bronx","NY",40.853017,-73.91214,"Bronx"
"152301","10453","Jack Russell Terrier","Bronx","NY",40.853017,-73.91214,"Bronx"
"152326","10453","Terrier Crossbreed","Bronx","NY",40.853017,-73.91214,"Bronx"
"152351","10453","Cocker Spaniel","Bronx","NY",40.853017,-73.91214,"Bronx"
"152376","10453","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.853017,-73.91214,"Bronx"
"152401","10453","Unknown","Bronx","NY",40.853017,-73.91214,"Bronx"
"152426","10453","Chihuahua","Bronx","NY",40.853017,-73.91214,"Bronx"
"152451","10453","Black and Tan Coonhound","Bronx","NY",40.853017,-73.91214,"Bronx"
"152476","10453","Labrador Retriever","Bronx","NY",40.853017,-73.91214,"Bronx"
"152501","10453","Dogo Argentino","Bronx","NY",40.853017,-73.91214,"Bronx"
"152526","10453","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.853017,-73.91214,"Bronx"
"152551","10453","Shih Tzu","Bronx","NY",40.853017,-73.91214,"Bronx"
"152576","10453","Shih Tzu Crossbreed","Bronx","NY",40.853017,-73.91214,"Bronx"
"152601","10453","Maltipoo","Bronx","NY",40.853017,-73.91214,"Bronx"
"152626","10453","Boxer","Bronx","NY",40.853017,-73.91214,"Bronx"
"152651","10453","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.853017,-73.91214,"Bronx"
"152676","10453","Chihuahua","Bronx","NY",40.853017,-73.91214,"Bronx"
"152701","10453","Yorkshire Terrier","Bronx","NY",40.853017,-73.91214,"Bronx"
"152726","10453","Poodle, Miniature","Bronx","NY",40.853017,-73.91214,"Bronx"
"152751","10453","Maltipoo","Bronx","NY",40.853017,-73.91214,"Bronx"
"152776","10453","Chihuahua Crossbreed","Bronx","NY",40.853017,-73.91214,"Bronx"
"152801","10453","Beagle","Bronx","NY",40.853017,-73.91214,"Bronx"
"152826","10453","Chihuahua Crossbreed","Bronx","NY",40.853017,-73.91214,"Bronx"
"152851","10453","Chihuahua","Bronx","NY",40.853017,-73.91214,"Bronx"
"152876","10453","Unknown","Bronx","NY",40.853017,-73.91214,"Bronx"
"152885","10454","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.805968,-73.91628,"Bronx"
"152910","10454","Maltese","Bronx","NY",40.805968,-73.91628,"Bronx"
"152935","10454","Shih Tzu","Bronx","NY",40.805968,-73.91628,"Bronx"
"152960","10454","Chihuahua","Bronx","NY",40.805968,-73.91628,"Bronx"
"152985","10454","Puggle","Bronx","NY",40.805968,-73.91628,"Bronx"
"153010","10454","Chow Chow","Bronx","NY",40.805968,-73.91628,"Bronx"
"153035","10454","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.805968,-73.91628,"Bronx"
"153060","10454","Havanese","Bronx","NY",40.805968,-73.91628,"Bronx"
"153085","10454","Siberian Husky","Bronx","NY",40.805968,-73.91628,"Bronx"
"153110","10454","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.805968,-73.91628,"Bronx"
"153135","10454","Unknown","Bronx","NY",40.805968,-73.91628,"Bronx"
"153160","10454","Yorkshire Terrier","Bronx","NY",40.805968,-73.91628,"Bronx"
"153185","10454","Labrador Retriever Crossbreed","Bronx","NY",40.805968,-73.91628,"Bronx"
"153210","10454","Chinese Shar-Pei","Bronx","NY",40.805968,-73.91628,"Bronx"
"153235","10454","Unknown","Bronx","NY",40.805968,-73.91628,"Bronx"
"153260","10454","Shih Tzu Crossbreed","Bronx","NY",40.805968,-73.91628,"Bronx"
"153285","10454","Chow Chow","Bronx","NY",40.805968,-73.91628,"Bronx"
"153310","10454","Maltese","Bronx","NY",40.805968,-73.91628,"Bronx"
"153335","10454","Siberian Husky","Bronx","NY",40.805968,-73.91628,"Bronx"
"153360","10454","Shih Tzu Crossbreed","Bronx","NY",40.805968,-73.91628,"Bronx"
"153385","10454","Yorkshire Terrier","Bronx","NY",40.805968,-73.91628,"Bronx"
"153410","10454","Bichon Frise","Bronx","NY",40.805968,-73.91628,"Bronx"
"153435","10454","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.805968,-73.91628,"Bronx"
"153460","10454","Shih Tzu","Bronx","NY",40.805968,-73.91628,"Bronx"
"153485","10454","Yorkshire Terrier","Bronx","NY",40.805968,-73.91628,"Bronx"
"153510","10454","Poodle Crossbreed","Bronx","NY",40.805968,-73.91628,"Bronx"
"153535","10454","German Shepherd Crossbreed","Bronx","NY",40.805968,-73.91628,"Bronx"
"153560","10454","Yorkshire Terrier","Bronx","NY",40.805968,-73.91628,"Bronx"
"153585","10454","Unknown","Bronx","NY",40.805968,-73.91628,"Bronx"
"153610","10454","Shih Tzu Crossbreed","Bronx","NY",40.805968,-73.91628,"Bronx"
"153635","10454","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.805968,-73.91628,"Bronx"
"153660","10454","Chihuahua","Bronx","NY",40.805968,-73.91628,"Bronx"
"153685","10454","Beagle","Bronx","NY",40.805968,-73.91628,"Bronx"
"153710","10454","Tibetan Spaniel","Bronx","NY",40.805968,-73.91628,"Bronx"
"153735","10454","Yorkshire Terrier","Bronx","NY",40.805968,-73.91628,"Bronx"
"153760","10454","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.805968,-73.91628,"Bronx"
"153785","10454","Pointer","Bronx","NY",40.805968,-73.91628,"Bronx"
"153810","10454","Unknown","Bronx","NY",40.805968,-73.91628,"Bronx"
"153835","10454","Unknown","Bronx","NY",40.805968,-73.91628,"Bronx"
"153860","10454","Labrador Retriever","Bronx","NY",40.805968,-73.91628,"Bronx"
"153885","10454","Dachshund Crossbreed","Bronx","NY",40.805968,-73.91628,"Bronx"
"153910","10454","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.805968,-73.91628,"Bronx"
"153935","10454","Chihuahua","Bronx","NY",40.805968,-73.91628,"Bronx"
"153960","10454","Yorkshire Terrier","Bronx","NY",40.805968,-73.91628,"Bronx"
"153985","10454","Labrador Retriever","Bronx","NY",40.805968,-73.91628,"Bronx"
"154010","10454","Maltese","Bronx","NY",40.805968,-73.91628,"Bronx"
"154035","10454","Unknown","Bronx","NY",40.805968,-73.91628,"Bronx"
"154061","10455","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.815559,-73.90771,"Bronx"
"154086","10455","Shih Tzu","Bronx","NY",40.815559,-73.90771,"Bronx"
"154111","10455","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.815559,-73.90771,"Bronx"
"154136","10455","Lhasa Apso","Bronx","NY",40.815559,-73.90771,"Bronx"
"154161","10455","American Staffordshire Terrier","Bronx","NY",40.815559,-73.90771,"Bronx"
"154186","10455","Yorkshire Terrier Crossbreed","Bronx","NY",40.815559,-73.90771,"Bronx"
"154211","10455","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.815559,-73.90771,"Bronx"
"154236","10455","Shih Tzu","Bronx","NY",40.815559,-73.90771,"Bronx"
"154261","10455","Lhasa Apso","Bronx","NY",40.815559,-73.90771,"Bronx"
"154286","10455","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.815559,-73.90771,"Bronx"
"154311","10455","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.815559,-73.90771,"Bronx"
"154336","10455","Chihuahua","Bronx","NY",40.815559,-73.90771,"Bronx"
"154361","10455","Chihuahua","Bronx","NY",40.815559,-73.90771,"Bronx"
"154386","10455","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.815559,-73.90771,"Bronx"
"154411","10455","Unknown","Bronx","NY",40.815559,-73.90771,"Bronx"
"154436","10455","Yorkshire Terrier","Bronx","NY",40.815559,-73.90771,"Bronx"
"154461","10455","Chihuahua","Bronx","NY",40.815559,-73.90771,"Bronx"
"154486","10455","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.815559,-73.90771,"Bronx"
"154511","10455","Unknown","Bronx","NY",40.815559,-73.90771,"Bronx"
"154536","10455","Chihuahua","Bronx","NY",40.815559,-73.90771,"Bronx"
"154561","10455","Yorkshire Terrier","Bronx","NY",40.815559,-73.90771,"Bronx"
"154586","10455","Labrador Retriever Crossbreed","Bronx","NY",40.815559,-73.90771,"Bronx"
"154611","10455","Havanese","Bronx","NY",40.815559,-73.90771,"Bronx"
"154636","10455","Maltese","Bronx","NY",40.815559,-73.90771,"Bronx"
"154661","10455","Siberian Husky","Bronx","NY",40.815559,-73.90771,"Bronx"
"154686","10455","Havanese","Bronx","NY",40.815559,-73.90771,"Bronx"
"154711","10455","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.815559,-73.90771,"Bronx"
"154736","10455","Shiba Inu","Bronx","NY",40.815559,-73.90771,"Bronx"
"154761","10455","Schnauzer, Miniature","Bronx","NY",40.815559,-73.90771,"Bronx"
"154786","10455","Maltese","Bronx","NY",40.815559,-73.90771,"Bronx"
"154811","10455","Terrier Crossbreed","Bronx","NY",40.815559,-73.90771,"Bronx"
"154836","10455","Shiba Inu","Bronx","NY",40.815559,-73.90771,"Bronx"
"154861","10455","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.815559,-73.90771,"Bronx"
"154886","10455","Maltese Crossbreed","Bronx","NY",40.815559,-73.90771,"Bronx"
"154911","10455","Chihuahua","Bronx","NY",40.815559,-73.90771,"Bronx"
"154936","10455","Shih Tzu","Bronx","NY",40.815559,-73.90771,"Bronx"
"154961","10455","Schnauzer, Miniature","Bronx","NY",40.815559,-73.90771,"Bronx"
"154986","10455","Yorkshire Terrier","Bronx","NY",40.815559,-73.90771,"Bronx"
"155011","10455","Chihuahua","Bronx","NY",40.815559,-73.90771,"Bronx"
"155036","10455","Shih Tzu","Bronx","NY",40.815559,-73.90771,"Bronx"
"155061","10455","Beagle","Bronx","NY",40.815559,-73.90771,"Bronx"
"155086","10455","Italian Greyhound","Bronx","NY",40.815559,-73.90771,"Bronx"
"155111","10455","Chihuahua","Bronx","NY",40.815559,-73.90771,"Bronx"
"155136","10455","Maltese","Bronx","NY",40.815559,-73.90771,"Bronx"
"155184","10456","Shih Tzu","Bronx","NY",40.829676,-73.90856,"Bronx"
"155209","10456","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.829676,-73.90856,"Bronx"
"155234","10456","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.829676,-73.90856,"Bronx"
"155259","10456","Unknown","Bronx","NY",40.829676,-73.90856,"Bronx"
"155284","10456","Maltese","Bronx","NY",40.829676,-73.90856,"Bronx"
"155309","10456","Yorkshire Terrier","Bronx","NY",40.829676,-73.90856,"Bronx"
"155334","10456","Siberian Husky","Bronx","NY",40.829676,-73.90856,"Bronx"
"155359","10456","German Shepherd Dog","Bronx","NY",40.829676,-73.90856,"Bronx"
"155384","10456","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.829676,-73.90856,"Bronx"
"155409","10456","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.829676,-73.90856,"Bronx"
"155434","10456","Siberian Husky Crossbreed","Bronx","NY",40.829676,-73.90856,"Bronx"
"155459","10456","Pomeranian","Bronx","NY",40.829676,-73.90856,"Bronx"
"155484","10456","Chihuahua","Bronx","NY",40.829676,-73.90856,"Bronx"
"155509","10456","Yorkshire Terrier","Bronx","NY",40.829676,-73.90856,"Bronx"
"155534","10456","Beagle","Bronx","NY",40.829676,-73.90856,"Bronx"
"155559","10456","Shiba Inu","Bronx","NY",40.829676,-73.90856,"Bronx"
"155584","10456","Pomeranian Crossbreed","Bronx","NY",40.829676,-73.90856,"Bronx"
"155609","10456","Dachshund Smooth Coat Miniature","Bronx","NY",40.829676,-73.90856,"Bronx"
"155634","10456","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.829676,-73.90856,"Bronx"
"155659","10456","Rat Terrier","Bronx","NY",40.829676,-73.90856,"Bronx"
"155684","10456","Poodle, Toy","Bronx","NY",40.829676,-73.90856,"Bronx"
"155709","10456","Shih Tzu Crossbreed","Bronx","NY",40.829676,-73.90856,"Bronx"
"155734","10456","Yorkshire Terrier","Bronx","NY",40.829676,-73.90856,"Bronx"
"155759","10456","Poodle, Standard","Bronx","NY",40.829676,-73.90856,"Bronx"
"155784","10456","Yorkshire Terrier Crossbreed","Bronx","NY",40.829676,-73.90856,"Bronx"
"155809","10456","Pomeranian","Bronx","NY",40.829676,-73.90856,"Bronx"
"155834","10456","Poodle, Miniature","Bronx","NY",40.829676,-73.90856,"Bronx"
"155859","10456","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.829676,-73.90856,"Bronx"
"155884","10456","Unknown","Bronx","NY",40.829676,-73.90856,"Bronx"
"155909","10456","Shih Tzu","Bronx","NY",40.829676,-73.90856,"Bronx"
"155934","10456","Shih Tzu","Bronx","NY",40.829676,-73.90856,"Bronx"
"155959","10456","Maltese Crossbreed","Bronx","NY",40.829676,-73.90856,"Bronx"
"155984","10456","Shih Tzu","Bronx","NY",40.829676,-73.90856,"Bronx"
"156009","10456","Chihuahua","Bronx","NY",40.829676,-73.90856,"Bronx"
"156034","10456","Yorkshire Terrier","Bronx","NY",40.829676,-73.90856,"Bronx"
"156059","10456","Pomeranian","Bronx","NY",40.829676,-73.90856,"Bronx"
"156084","10456","Dachshund, Long Haired Miniature","Bronx","NY",40.829676,-73.90856,"Bronx"
"156109","10456","Yorkshire Terrier","Bronx","NY",40.829676,-73.90856,"Bronx"
"156134","10456","Maltese","Bronx","NY",40.829676,-73.90856,"Bronx"
"156159","10456","Yorkshire Terrier","Bronx","NY",40.829676,-73.90856,"Bronx"
"156184","10456","Maltese","Bronx","NY",40.829676,-73.90856,"Bronx"
"156209","10456","Yorkshire Terrier Crossbreed","Bronx","NY",40.829676,-73.90856,"Bronx"
"156234","10456","Yorkshire Terrier","Bronx","NY",40.829676,-73.90856,"Bronx"
"156259","10456","Chihuahua","Bronx","NY",40.829676,-73.90856,"Bronx"
"156284","10456","Pomeranian","Bronx","NY",40.829676,-73.90856,"Bronx"
"156309","10456","Maltese Crossbreed","Bronx","NY",40.829676,-73.90856,"Bronx"
"156334","10456","Shih Tzu","Bronx","NY",40.829676,-73.90856,"Bronx"
"156359","10456","Maltese","Bronx","NY",40.829676,-73.90856,"Bronx"
"156384","10456","Shih Tzu","Bronx","NY",40.829676,-73.90856,"Bronx"
"156409","10456","American Bully","Bronx","NY",40.829676,-73.90856,"Bronx"
"156434","10456","Golden Retriever","Bronx","NY",40.829676,-73.90856,"Bronx"
"156459","10456","Yorkshire Terrier","Bronx","NY",40.829676,-73.90856,"Bronx"
"156484","10456","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.829676,-73.90856,"Bronx"
"156509","10456","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.829676,-73.90856,"Bronx"
"156534","10456","West High White Terrier","Bronx","NY",40.829676,-73.90856,"Bronx"
"156559","10456","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.829676,-73.90856,"Bronx"
"156584","10456","Shih Tzu","Bronx","NY",40.829676,-73.90856,"Bronx"
"156609","10456","Poodle, Miniature","Bronx","NY",40.829676,-73.90856,"Bronx"
"156634","10456","Unknown","Bronx","NY",40.829676,-73.90856,"Bronx"
"156659","10456","Yorkshire Terrier Crossbreed","Bronx","NY",40.829676,-73.90856,"Bronx"
"156684","10456","Doberman Pinscher","Bronx","NY",40.829676,-73.90856,"Bronx"
"156702","10457","Poodle, Miniature","Bronx","NY",40.846745,-73.89861,"Bronx"
"156727","10457","Chihuahua","Bronx","NY",40.846745,-73.89861,"Bronx"
"156752","10457","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.846745,-73.89861,"Bronx"
"156777","10457","Unknown","Bronx","NY",40.846745,-73.89861,"Bronx"
"156802","10457","Shih Tzu","Bronx","NY",40.846745,-73.89861,"Bronx"
"156827","10457","Yorkshire Terrier","Bronx","NY",40.846745,-73.89861,"Bronx"
"156852","10457","Chihuahua","Bronx","NY",40.846745,-73.89861,"Bronx"
"156877","10457","Unknown","Bronx","NY",40.846745,-73.89861,"Bronx"
"156902","10457","Yorkshire Terrier","Bronx","NY",40.846745,-73.89861,"Bronx"
